threshold,precision,recall,f_beta
-0.033050984,0.784875,1.0,0.8794733524751708
-0.03206855,0.7849240577536096,1.0,0.879504149595053
-0.030130785,0.784973121640205,1.0,0.8795349488718984
-0.027583722,0.7850221916609365,1.0,0.8795657503059333
-0.027525946,0.7850712678169542,1.0,0.8795965538973849
-0.026567934,0.7851203501094092,1.0,0.8796273596464795
-0.026134009,0.7851694385394523,1.0,0.8796581675534438
-0.02542709,0.7852185331082349,1.0,0.8796889776185047
-0.025302323,0.7852676338169085,1.0,0.8797197898418889
-0.025041016,0.7853167406666249,1.0,0.8797506042238233
-0.024916178,0.7853658536585366,1.0,0.8797814207645345
-0.023453472,0.7854149727937957,1.0,0.8798122394642496
-0.02337836,0.7854640980735552,1.0,0.8798430603231953
-0.02312742,0.785513229498968,1.0,0.8798738833415987
-0.023055844,0.7855623670711873,1.0,0.8799047085196866
-0.02301217,0.7856115107913669,1.0,0.8799355358576861
-0.022578197,0.7856606606606606,1.0,0.8799663653558242
-0.022556853,0.7857098166802228,1.0,0.879997197014328
-0.022465473,0.7857589788512076,1.0,0.8800280308334245
-0.02238779,0.78580814717477,1.0,0.8800588668133408
-0.022361545,0.7858573216520651,1.0,0.8800897049543044
-0.021770997,0.7859065022842481,1.0,0.8801205452565418
-0.021685733,0.7859556890724747,1.0,0.880151387720281
-0.021663407,0.7860048820179008,1.0,0.8801822323457487
-0.021609534,0.7860540811216825,1.0,0.8802130791331723
-0.021571947,0.7861032863849765,1.0,0.8802439280827792
-0.021253537,0.7860898960811319,0.9999203694855868,0.8802046824613043
-0.021160593,0.7861391097476993,0.9999203694855868,0.8802355332790978
-0.021088155,0.7861883295767593,0.9999203694855868,0.8802663862595841
-0.020765783,0.7862375555694696,0.9999203694855868,0.8802972414029914
-0.020710332,0.7862867877269881,0.9999203694855868,0.8803280987095463
-0.020591473,0.7863360260504728,0.9999203694855868,0.8803589581794768
-0.020527447,0.7863852705410822,0.9999203694855868,0.8803898198130106
-0.020263355,0.7864345211999749,0.9999203694855868,0.8804206836103747
-0.020164737,0.7864837780283102,0.9999203694855868,0.880451549571797
-0.020017402,0.7865330410272471,0.9999203694855868,0.8804824176975052
-0.019839833,0.7865823101979453,0.9999203694855868,0.8805132879877267
-0.01976271,0.7866315855415649,0.9999203694855868,0.8805441604426892
-0.019561857,0.7866808670592658,0.9999203694855868,0.8805750350626206
-0.019544216,0.7867301547522085,0.9999203694855868,0.8806059118477486
-0.01948772,0.7867794486215539,0.9999203694855868,0.8806367907983008
-0.019302268,0.786828748668463,0.9999203694855868,0.8806676719145051
-0.019039543,0.786878054894097,0.9999203694855868,0.8806985551965893
-0.018986894,0.7869273672996178,0.9999203694855868,0.8807294406447814
-0.018944448,0.786976685886187,0.9999203694855868,0.8807603282593093
-0.01891567,0.7870260106549671,0.9999203694855868,0.8807912180404006
-0.018910931,0.7870753416071204,0.9999203694855868,0.8808221099882837
-0.018704886,0.78712467874381,0.9999203694855868,0.8808530041031862
-0.018679963,0.7871740220661986,0.9999203694855868,0.8808839003853365
-0.018661702,0.7872233715754499,0.9999203694855868,0.8809147988349626
-0.018625984,0.7872727272727272,0.9999203694855868,0.8809456994522922
-0.018325277,0.7872593893034046,0.9998407389711738,0.8809064440307977
-0.018283568,0.7873087534487083,0.9998407389711738,0.880937346523046
-0.018279443,0.7873581237850379,0.9998407389711738,0.8809682511835099
-0.018222049,0.7874075003135582,0.9998407389711738,0.8809991580124175
-0.018135544,0.7874568830354343,0.9998407389711738,0.8810300670099971
-0.01809928,0.7875062719518314,0.9998407389711738,0.8810609781764771
-0.018071862,0.7875556670639152,0.9998407389711738,0.8810918915120856
-0.017885486,0.7876050683728516,0.9998407389711738,0.8811228070170509
-0.017561158,0.7876544758798067,0.9998407389711738,0.8811537246916016
-0.017558211,0.7877038895859473,0.9998407389711738,0.8811846445359657
-0.017155077,0.7877533094924399,0.9998407389711738,0.8812155665503719
-0.017131504,0.7878027356004518,0.9998407389711738,0.8812464907350488
-0.01702003,0.7878521679111502,0.9998407389711738,0.8812774170902247
-0.016820477,0.7879016064257028,0.9998407389711738,0.881308345616128
-0.016368562,0.787888296203326,0.9997611084567606,0.8812690836340838
-0.016286533,0.7879377431906615,0.9997611084567606,0.8813000140385354
-0.016244479,0.7879871963848616,0.9997611084567606,0.8813309466142273
-0.016214171,0.7880366557870951,0.9997611084567606,0.8813618813613884
-0.016186235,0.7880233506998933,0.9996814779423475,0.8813226157459354
-0.016115021,0.7880728185812932,0.9996814779423475,0.8813535523724358
-0.01592829,0.7881222926737397,0.9996814779423475,0.8813844911709184
-0.015748143,0.7881717729784028,0.9996814779423475,0.8814154321416119
-0.015726482,0.7882212594964526,0.9996814779423475,0.8814463752847448
-0.015702669,0.7882707522290594,0.9996814779423475,0.8814773206005461
-0.01569128,0.788320251177394,0.9996814779423475,0.8815082680892448
-0.015559209,0.788306958050741,0.9996018474279343,0.881468997963133
-0.015556217,0.7883564654901715,0.9996018474279343,0.8814999473328169
-0.015461088,0.7884059791483482,0.9996018474279343,0.8815308988759115
-0.0154209,0.7884554990264431,0.9996018474279343,0.8815618525926456
-0.015390745,0.7885050251256281,0.9996018474279343,0.8815928084832488
-0.01531808,0.7885545574470758,0.9996018474279343,0.8816237665479495
-0.015313649,0.7886040959919588,0.9996018474279343,0.8816547267869771
-0.01528835,0.7886536407614501,0.9996018474279343,0.8816856892005606
-0.015230288,0.7887031917567228,0.9996018474279343,0.8817166537889288
-0.01508578,0.7887527489789506,0.9996018474279343,0.8817476205523113
-0.015000115,0.7888023124293075,0.9996018474279343,0.881778589490937
-0.014885143,0.7888518821089675,0.9996018474279343,0.8818095606050353
-0.014871641,0.788901458019105,0.9996018474279343,0.8818405338948353
-0.01472887,0.7888881905599899,0.9995222169135213,0.8818012575076737
-0.014715291,0.7889377749842866,0.9995222169135213,0.8818322326818169
-0.014702015,0.7889873656420894,0.9995222169135213,0.8818632100321763
-0.014699095,0.7890369625345738,0.9995222169135213,0.8818941895589814
-0.014634242,0.7890865656629157,0.9995222169135213,0.8819251712624614
-0.014578168,0.7891361750282913,0.9995222169135213,0.8819561551428458
-0.014542017,0.7891857906318768,0.9995222169135213,0.8819871412003641
-0.0144529175,0.7892354124748491,0.9995222169135213,0.8820181294352457
-0.014263175,0.7892221593410048,0.9994425863991081,0.8819788482479872
-0.014195339,0.7892089045403093,0.999362955884695,0.88193956430028
-0.0141578475,0.7892585371989183,0.999362955884695,0.8819705541300104
