threshold,precision,recall,f_beta
-1.3946704,0.7985103132161956,0.9988055422838031,0.8874973466350401
-1.3939518,0.7984974851976826,0.9987259117693901,0.8874579869091117
-1.3931495,0.798548325480708,0.9987259117693901,0.8874893857906185
-1.3931388,0.7985991722381407,0.9987259117693901,0.8875207868940326
-1.3911988,0.7986500254712176,0.9987259117693901,0.8875521902195898
-1.3902577,0.7987008851811755,0.9987259117693901,0.8875835957675257
-1.3898433,0.7987517513692524,0.9987259117693901,0.8876150035380765
-1.3883117,0.7988026240366856,0.9987259117693901,0.8876464135314782
-1.3835961,0.7988535031847134,0.9987259117693901,0.8876778257479668
-1.3819278,0.7989043888145742,0.9987259117693901,0.8877092401877781
-1.380747,0.7989552809275067,0.9987259117693901,0.8877406568511483
-1.3780626,0.79900617952475,0.9987259117693901,0.8877720757383134
-1.3773493,0.7990570846075433,0.9987259117693901,0.8878034968495098
-1.3736805,0.7991079961771265,0.9987259117693901,0.8878349201849732
-1.3732353,0.7991589142347394,0.9987259117693901,0.8878663457449402
-1.3722192,0.7992098387816223,0.9987259117693901,0.8878977735296467
-1.3719584,0.7992607698190161,0.9987259117693901,0.8879292035393292
-1.3702863,0.7992479765470651,0.9986462812549769,0.8878898368078886
-1.3691281,0.7992989165073295,0.9986462812549769,0.8879212687618965
-1.3684496,0.7993498629613105,0.9986462812549769,0.8879527029414115
-1.3678161,0.7994008159102499,0.9986462812549769,0.8879841393466702
-1.3676752,0.7994517753553898,0.9986462812549769,0.8880155779779093
-1.367045,0.7995027412979727,0.9986462812549769,0.888047018835365
-1.3654107,0.7995537137392413,0.9986462812549769,0.8880784619192738
-1.3624779,0.7996046926804387,0.9986462812549769,0.8881099072298723
-1.360334,0.799591914812217,0.9985666507405638,0.8880705357454074
-1.3600072,0.7996429026909833,0.9985666507405638,0.8881019830023389
-1.3595072,0.7996938970728907,0.9985666507405638,0.8881334324864922
-1.3587247,0.7997448979591837,0.9985666507405638,0.8881648841981038
-1.3556458,0.7997959053511066,0.9985666507405638,0.8881963381374102
-1.3539628,0.7998469192499044,0.9985666507405638,0.8882277943046485
-1.3535897,0.7998979396568221,0.9985666507405638,0.8882592527000551
-1.3532523,0.7998851747894871,0.9984870202261507,0.8882198767438568
-1.3529905,0.7999362041467305,0.9984870202261507,0.8882513370873111
-1.3527187,0.799987240015312,0.9984870202261507,0.8882827996594662
-1.352105,0.800038282396478,0.9984870202261507,0.8883142644605595
-1.3520461,0.8000893312914752,0.9984870202261507,0.8883457314908273
-1.3517784,0.8000765745644821,0.9984073897117376,0.8883063516237222
-1.3506421,0.8001276324186344,0.9984073897117376,0.8883378206031621
-1.3504707,0.8001786967898398,0.9984073897117376,0.8883692918123094
-1.3502043,0.8002297676793464,0.9984073897117376,0.8884007652514014
-1.3500375,0.8002808450884024,0.9984073897117376,0.8884322409206752
-1.3468629,0.8003319290182561,0.9984073897117376,0.8884637188203677
-1.3448037,0.8003830194701564,0.9984073897117376,0.888495198950716
-1.3434008,0.8004341164453525,0.9984073897117376,0.8885266813119574
-1.3426968,0.8004852199450936,0.9984073897117376,0.8885581659043287
-1.3422309,0.8005363299706295,0.9984073897117376,0.8885896527280673
-1.3400918,0.8005874465232106,0.9984073897117376,0.8886211417834106
-1.3382319,0.8006385696040869,0.9984073897117376,0.8886526330705954
-1.3379868,0.8006896992145093,0.9984073897117376,0.8886841265898593
-1.3353428,0.8007408353557287,0.9984073897117376,0.8887156223414397
-1.3336412,0.8007919780289966,0.9984073897117376,0.8887471203255738
-1.3327912,0.800779253960143,0.9983277591973244,0.8887077337487085
-1.3309952,0.8008304056212073,0.9983277591973244,0.8887392336861044
-1.3307775,0.8008815638175546,0.9983277591973244,0.8887707358565881
-1.3303877,0.8009327285504376,0.9983277591973244,0.8888022402603972
-1.3300422,0.8009838998211091,0.9983277591973244,0.888833746897769
-1.3287622,0.8010350776308223,0.9983277591973244,0.8888652557689412
-1.3286103,0.8010862619808307,0.9983277591973244,0.8888967668741514
-1.3277496,0.801137452872388,0.9983277591973244,0.8889282802136371
-1.3267668,0.8011886503067485,0.9983277591973244,0.8889597957876362
-1.3263916,0.8012398542851665,0.9983277591973244,0.888991313596386
-1.3243629,0.8012910648088969,0.9983277591973244,0.8890228336401244
-1.3235968,0.8013422818791947,0.9983277591973244,0.889054355919089
-1.3224922,0.8013935054973153,0.9983277591973244,0.8890858804335177
-1.3218683,0.8014447356645145,0.9983277591973244,0.8891174071836483
-1.3213559,0.8014959723820483,0.9983277591973244,0.8891489361697188
-1.3213402,0.8015472156511732,0.9983277591973244,0.8891804673919667
-1.3206075,0.8015984654731457,0.9983277591973244,0.8892120008506301
-1.3192569,0.8016497218492231,0.9983277591973244,0.889243536545947
-1.3192323,0.8017009847806625,0.9983277591973244,0.8892750744781553
-1.3157998,0.8017522542687217,0.9983277591973244,0.8893066146474933
-1.3148509,0.8018035303146585,0.9983277591973244,0.8893381570541984
-1.313116,0.8018548129197314,0.9983277591973244,0.8893697016985092
-1.3122629,0.801906102085199,0.9983277591973244,0.8894012485806636
-1.3119403,0.8019573978123201,0.9983277591973244,0.8894327977009
-1.3106962,0.8019447287615148,0.9982481286829112,0.8893934019150788
-1.3097452,0.8019960335231271,0.9982481286829112,0.8894249529953553
-1.3095292,0.8020473448496481,0.9982481286829112,0.8894565063142497
-1.3094445,0.802098662742338,0.9982481286829112,0.8894880618720004
-1.3080999,0.8021499872024571,0.9982481286829112,0.8895196196688452
-1.3080069,0.8022013182312664,0.9982481286829112,0.889551179705023
-1.3079835,0.8022526558300269,0.9982481286829112,0.8895827419807718
-1.307495,0.802304,0.9982481286829112,0.8896143064963302
