threshold,precision,recall,f_beta
-2.1282076349660053,0.784875,1.0,0.8794733524751708
-1.9897286483607168,0.7848615538471154,0.9999203694855868,0.8794341142271921
-1.868778356310867,0.7848481060132516,0.9998407389711738,0.8793948732310523
-1.8619933765730716,0.7848346564980934,0.9997611084567606,0.8793556294864621
-1.8508673195964274,0.7848212053013254,0.9996814779423475,0.8793163829931333
-1.8479920437992707,0.7848077524226321,0.9996018474279343,0.8792771337507768
-1.8470429314984076,0.7847942978616982,0.9995222169135213,0.8792378817591038
-1.841539817631203,0.7847808416182079,0.9994425863991081,0.8791986270178251
-1.8398308661049338,0.7848299149574788,0.9994425863991081,0.879229422066057
-1.8328532579759351,0.7848164592583328,0.999362955884695,0.8791901642784662
-1.8125221401504847,0.7848655409631019,0.999362955884695,0.8792209611876814
-1.811850543551117,0.784914628807305,0.999362955884695,0.8792517602545252
-1.8078482191680714,0.7849011758819114,0.9992833253702819,0.8792124991237278
-1.7990599652358716,0.7848877212735348,0.9992036948558688,0.8791732352421068
-1.7793448170672097,0.7848742649818591,0.9991240643414556,0.8791339686093725
-1.756194091024217,0.7848608070065687,0.9990444338270426,0.8790946992252369
-1.7539350550948376,0.7848473473473474,0.9989648033126294,0.8790554270894099
-1.7523632958821453,0.7848338860038792,0.9988851727982163,0.8790161522016025
-1.7424947185506994,0.7848204229758479,0.9988055422838031,0.8789768745615254
-1.7408641981204644,0.7848069582629372,0.9987259117693901,0.8789375941688895
-1.7362837576804804,0.7848560700876095,0.9987259117693901,0.8789683930193404
-1.7344302982367739,0.7848426059202703,0.9986462812549769,0.8789291095765475
-1.732457264292029,0.7848917261234197,0.9986462812549769,0.8789599102882651
-1.724419490958813,0.7848782625023472,0.9985666507405638,0.8789206237948463
-1.723430852517065,0.7848647971957937,0.9984870202261507,0.8788813345477653
-1.7182900129786878,0.7848513302034429,0.9984073897117376,0.8788420425467331
-1.7125065552273449,0.7848378615249781,0.9983277591973244,0.8788027477914601
-1.7124864047027426,0.7848243911600826,0.9982481286829112,0.8787634502816564
-1.710499523502499,0.7848735286751816,0.9982481286829112,0.8787942516644212
-1.707150140346094,0.7848600588566778,0.9981684981684982,0.8787549511018942
-1.7040060989978418,0.7848465873512837,0.998088867654085,0.8787156477841397
-1.703657636962043,0.7848331141586824,0.9980092371396719,0.8786763417108682
-1.703092951559244,0.7848196392785571,0.9979296066252588,0.8786370328817898
-1.7028018016442794,0.7848061627105906,0.9978499761108457,0.8785977212966148
-1.7016549965358643,0.7847926844544657,0.9977703455964325,0.8785584069550532
-1.6996121767399517,0.7848418415283432,0.9977703455964325,0.8785892087082684
-1.697071741658181,0.7848283638185918,0.9976907150820195,0.8785498913114769
-1.6868342497737585,0.7848148844202217,0.9976110845676063,0.878510571157601
-1.6789192127356474,0.7848640521237941,0.9976110845676063,0.8785413744735604
-1.6780357791469518,0.7848505732723513,0.9975314540531932,0.8785020512635766
-1.6752257254927883,0.7848370927318296,0.99745182353878,0.8784627252958113
-1.6646939221982666,0.7848236105019112,0.997372193024367,0.8784233965699738
-1.6614170114164084,0.7848101265822784,0.9972925625099538,0.8783840650857744
-1.6606148918005446,0.7847966409726139,0.9972129319955407,0.8783447308429227
-1.6577880244031695,0.7848458260215593,0.9972129319955407,0.8783755348245054
-1.6568456766252304,0.784832340958947,0.9971333014811276,0.8783361975234435
-1.6544752801857425,0.7848188542058417,0.9970536709667145,0.8782968574630312
-1.6511330984712176,0.7848053657619256,0.9969740404523013,0.878257514642978
-1.6450580568190283,0.7848545636910732,0.9969740404523013,0.8782883198872657
-1.6341597439558866,0.784841075794621,0.9968944099378882,0.8782489740077151
-1.6337505554494827,0.7848275862068965,0.9968147794234751,0.8782096253678248
-1.6334509309111487,0.7848140949275817,0.996735148909062,0.8781702739673044
-1.631134974072658,0.7848006019563581,0.9966555183946488,0.8781309198058636
-1.6299511334757,0.7847871072929078,0.9965758878802357,0.8780915628832117
-1.62928646808936,0.7847736109369121,0.9964962573658226,0.8780522031990581
-1.6286048514894793,0.7847601128880527,0.9964166268514094,0.8780128407531119
-1.6253861685157127,0.7848093326643252,0.9964166268514094,0.8780436460594327
-1.6249999721698816,0.7847958351627674,0.9963369963369964,0.8780042805510666
-1.6240025430510323,0.7848450633546606,0.9963369963369964,0.8780350877188053
-1.6191290345412412,0.7848315664011041,0.9962573658225832,0.8779957191475474
-1.618699814556076,0.7848180677540778,0.9961777353081701,0.8779563478133887
-1.6160809626725898,0.7848045674132631,0.9960981047937569,0.8779169737160386
-1.6127339067524846,0.7847910653783411,0.9960184742793439,0.8778775968552062
-1.6119298542189748,0.7847775616489929,0.9959388437649307,0.8778382172306002
-1.6105263033879464,0.7847640562248996,0.9958592132505176,0.8777988348419299
-1.6073314274247887,0.784750549105742,0.9957795827361045,0.8777594496889043
-1.6054046135922533,0.7847997991715828,0.9957795827361045,0.8777902569137286
-1.6045316977395603,0.7848490554195694,0.9957795827361045,0.8778210663011461
